DATE,b0_level,b1_slope,b2_curvature,lambda
2018-02-05,0.030435599835420424,-0.015973212074946015,0.011079119450477572,0.2848789190784543
2018-02-06,0.030650082639622243,-0.01581410576318428,0.010838857870794864,0.2848789190784543
2018-02-07,0.031081054136864992,-0.0164248064915056,0.012429566356184363,0.2848789190784543
2018-02-08,0.03137098702761637,-0.016866328321702276,0.012267112703331157,0.2848789190784543
2018-02-09,0.03181386776144167,-0.017337468253800357,0.009755581555256496,0.2848789190784543
2018-02-12,0.03165320752269199,-0.016589964823846136,0.010358973787303032,0.2848789190784543
2018-02-13,0.0311771976881396,-0.016204191113511818,0.010864202894367212,0.2848789190784543
2018-02-14,0.031425470056651424,-0.01662055000163807,0.014316012848437093,0.2848789190784543
2018-02-15,0.030901345306683415,-0.01611448007822601,0.015267699441586749,0.2848789190784543
2018-02-16,0.030821973547449432,-0.015632473267147853,0.013953967898449745,0.2848789190784543
2018-02-19,0.030821973547449432,-0.015632473267147853,0.013953967898449745,0.2848789190784543
2018-02-20,0.031086809364592738,-0.0154874099039212,0.01324259853107838,0.2848789190784543
2018-02-21,0.03184216178571939,-0.016352196509189735,0.013710957836065338,0.2848789190784543
2018-02-22,0.031678199450584504,-0.0164252202353127,0.013765068635451995,0.2848789190784543
2018-02-23,0.03125275781385089,-0.015730080815162518,0.012649891325439876,0.2848789190784543
2018-02-26,0.031340793142811185,-0.01562425584294345,0.011340948952375342,0.2848789190784543
2018-02-27,0.03134006301861087,-0.015287154212556312,0.012725033212458495,0.2848789190784543
2018-02-28,0.030886567494302252,-0.014854184755422063,0.012699395128485344,0.2848789190784543
2018-03-01,0.030664278804970812,-0.014643770248103814,0.010954027510913011,0.2848789190784543
2018-03-02,0.031099498467278844,-0.01504117127754564,0.01178062988450822,0.2848789190784543
2018-03-05,0.031445218348554745,-0.015171892701849309,0.011167945450033705,0.2848789190784543
2018-03-06,0.03119016493426138,-0.01486009638047696,0.011602392328023558,0.2848789190784543
2018-03-07,0.031372259531467134,-0.015026026863044483,0.011285187092551621,0.2848789190784543
2018-03-08,0.031070773082083458,-0.014659040715895686,0.011136222150459745,0.2848789190784543
2018-03-09,0.03133886828454309,-0.015006521310649185,0.011798204676800478,0.2848789190784543
2018-03-12,0.0310267596042029,-0.014392178275594051,0.011012798951309149,0.2848789190784543
2018-03-13,0.030891274538553042,-0.014037482902068032,0.009962586986507883,0.2848789190784543
2018-03-14,0.030413688070362183,-0.013071722046834126,0.009307718253187384,0.2848789190784543
2018-03-15,0.030278216634363597,-0.012881037518461133,0.009964714115958702,0.2848789190784543
2018-03-16,0.030515374324549496,-0.013038753831451437,0.01027220134152225,0.2848789190784543
2018-03-19,0.030666226972305383,-0.013072292737258238,0.009870590163803343,0.2848789190784543
2018-03-20,0.030979960223697707,-0.013262208917637122,0.01038434274316154,0.2848789190784543
2018-03-21,0.030939297999963155,-0.01372336441379805,0.011137923485662622,0.2848789190784543
2018-03-22,0.030210289332511103,-0.01311974415368394,0.010933303120334439,0.2848789190784543
2018-03-23,0.03041444622996068,-0.013251826455165762,0.009753554816360149,0.2848789190784543
2018-03-26,0.030512852003700224,-0.013073468311641726,0.010306810352863259,0.2848789190784543
2018-03-27,0.030122027053283672,-0.012667306691937085,0.008685924988858465,0.2848789190784543
2018-03-28,0.02959535807083574,-0.012335615650425832,0.010575858807623743,0.2848789190784543
2018-03-29,0.02915409706024056,-0.012024853630060492,0.010546867136862311,0.2848789190784543
2018-03-30,0.02915409706024056,-0.012024853630060492,0.010546867136862311,0.2848789190784543
2018-04-02,0.02943000413258725,-0.012036002394044822,0.008923223760893753,0.2848789190784543
2018-04-03,0.029833690164771096,-0.01250385211292249,0.010147290797716093,0.2848789190784543
2018-04-04,0.029823154852234933,-0.01281159088434681,0.010971406452589719,0.2848789190784543
2018-04-05,0.03023720022959069,-0.0131544747081927,0.011229253129439983,0.2848789190784543
2018-04-06,0.029765119476268656,-0.012600577336508326,0.009878455136728713,0.2848789190784543
2018-04-09,0.029675024742950584,-0.0123853934374795,0.010554527447998816,0.2848789190784543
2018-04-10,0.029380906890491214,-0.012306480972898498,0.0123652217205986,0.2848789190784543
2018-04-11,0.029029527114104607,-0.011895901978093768,0.01262954844995345,0.2848789190784543
2018-04-12,0.02956000181736947,-0.012362925400905046,0.013195095868679261,0.2848789190784543
2018-04-13,0.02921257847446783,-0.011923526306875468,0.013822129613542317,0.2848789190784543
2018-04-16,0.02912672510044154,-0.011739415206150301,0.014258991374348273,0.2848789190784543
2018-04-17,0.02881651616445293,-0.01106275260608264,0.013998429099238562,0.2848789190784543
2018-04-18,0.029358210138395843,-0.011701451361834581,0.01497019333769521,0.2848789190784543
2018-04-19,0.02996537797451439,-0.012257078191200319,0.015128120452912416,0.2848789190784543
2018-04-20,0.030097381209402845,-0.012530712141671223,0.016501354780607918,0.2848789190784543
2018-04-23,0.030172180189098844,-0.012187654370855597,0.016474777764123483,0.2848789190784543
2018-04-24,0.030697597477825952,-0.012658072716526234,0.01554728253399431,0.2848789190784543
2018-04-25,0.030993179857931024,-0.013240562853083894,0.016313953605929094,0.2848789190784543
2018-04-26,0.030472986876219025,-0.01292858477203342,0.017031116202104717,0.2848789190784543
2018-04-27,0.029821034921502416,-0.012259809253217048,0.017326129100217358,0.2848789190784543
2018-04-30,0.029685697857793663,-0.011803775547038778,0.016611344720678073,0.2848789190784543
2018-05-01,0.029784462695116757,-0.011836150628298285,0.01723298836108537,0.2848789190784543
2018-05-02,0.03008504337014222,-0.01219442793397593,0.01631261317813495,0.2848789190784543
2018-05-03,0.029877544629039795,-0.012002095109852175,0.01602656665382563,0.2848789190784543
2018-05-04,0.029802766182650056,-0.011929685231834034,0.01642799688145396,0.2848789190784543
2018-05-07,0.029885959610866045,-0.011824509865182988,0.01586392327236865,0.2848789190784543
2018-05-08,0.029897560639366442,-0.011835133352100735,0.016766110405285077,0.2848789190784543
2018-05-09,0.030118207768351876,-0.012073165952576546,0.017471962357890607,0.2848789190784543
2018-05-10,0.029628845724186212,-0.011468549794802583,0.017682736736569796,0.2848789190784543
2018-05-11,0.029368881714639368,-0.011160870787443643,0.018162132892363722,0.2848789190784543
2018-05-14,0.02980569207866127,-0.01143775829880538,0.0176530820924811,0.2848789190784543
2018-05-15,0.030423423706216004,-0.01218842277802561,0.01929562553493993,0.2848789190784543
2018-05-16,0.030542332176713878,-0.012313491168866897,0.019536955062294675,0.2848789190784543
2018-05-17,0.031141770415172892,-0.012860484372280594,0.01855727588732085,0.2848789190784543
2018-05-18,0.03063036855317774,-0.01240654891307433,0.018089893554937272,0.2848789190784543
2018-05-21,0.030546426979762422,-0.011947470523785864,0.01782170690431046,0.2848789190784543
2018-05-22,0.03071418459774163,-0.012075241296157814,0.017449097260263044,0.2848789190784543
2018-05-23,0.03065389409922634,-0.011996574680447944,0.01505148675431283,0.2848789190784543
2018-05-24,0.0302075532157676,-0.011724467864389725,0.015416379697009916,0.2848789190784543
2018-05-25,0.02982921031472805,-0.011492876330447387,0.014643768545809994,0.2848789190784543
2018-05-28,0.02982921031472805,-0.011492876330447387,0.014643768545809994,0.2848789190784543
2018-05-29,0.029448988212896203,-0.010760899981482847,0.008071195650289513,0.2848789190784543
2018-05-30,0.029462168179085584,-0.010678346733459562,0.011195905302076911,0.2848789190784543
2018-05-31,0.02921270657312757,-0.010509933003154991,0.011690981008414288,0.2848789190784543
2018-06-01,0.029249673707231545,-0.010586899374131011,0.01427788907290161,0.2848789190784543
2018-06-04,0.029623021021217485,-0.01072270065968423,0.01466950913436071,0.2848789190784543
2018-06-05,0.02974049176025173,-0.010605665382145291,0.013196092110418459,0.2848789190784543
2018-06-06,0.030307659053895965,-0.011246558134327364,0.01402228412779868,0.2848789190784543
2018-06-07,0.02973452318597853,-0.01079402408503996,0.013987545068598471,0.2848789190784543
2018-06-08,0.02972691222084174,-0.010836548740714288,0.01408191286552637,0.2848789190784543
2018-06-11,0.02986855953809783,-0.010848970935047133,0.014590003648167421,0.2848789190784543
2018-06-12,0.02963856289573033,-0.010763476449277394,0.01555033157933837,0.2848789190784543
2018-06-13,0.029500162654356652,-0.010526217077687557,0.017039327086484236,0.2848789190784543
2018-06-14,0.028924154291528028,-0.009964067883455968,0.01688854845079616,0.2848789190784543
2018-06-15,0.02899930189205774,-0.010016038582852145,0.016244278375675516,0.2848789190784543
2018-06-18,0.029099915401762596,-0.009862613292566498,0.01539561648247634,0.2848789190784543
2018-06-19,0.028930692226124304,-0.009616158342716292,0.014293229602947235,0.2848789190784543
2018-06-20,0.029277054629702474,-0.009958920708197393,0.015013957740951659,0.2848789190784543
2018-06-21,0.029135095797954657,-0.009843604167587549,0.014399368647817825,0.2848789190784543
2018-06-22,0.0290847185586489,-0.009938792551719108,0.014783114424285098,0.2848789190784543
2018-06-25,0.028910024972419252,-0.009753003642061761,0.014268562600012318,0.2848789190784543
2018-06-26,0.029003900781837157,-0.009892231339773168,0.014274716546458219,0.2848789190784543
2018-06-27,0.0284138282558296,-0.009340502640480485,0.0139183891025877,0.2848789190784543
2018-06-28,0.028321448660575513,-0.00936972962147963,0.014858928033808571,0.2848789190784543
2018-06-29,0.028353100399169932,-0.009369386983232482,0.014995818065903922,0.2848789190784543
2018-07-02,0.028592045413430116,-0.008916932154581845,0.01390091361725248,0.2848789190784543
2018-07-03,0.028402534560792538,-0.008720279131279278,0.012941601567642258,0.2848789190784543
2018-07-04,0.028402534560792538,-0.008720279131279278,0.012941601567642258,0.2848789190784543
2018-07-05,0.027991361569544397,-0.00858660927785592,0.014816155270093154,0.2848789190784543
2018-07-06,0.028002600622080202,-0.008469666917571709,0.013874468027906112,0.2848789190784543
2018-07-09,0.028131181534726758,-0.00854077308882591,0.014844272107365277,0.2848789190784543
2018-07-10,0.0281175119818065,-0.008436842021644728,0.01536317384639871,0.2848789190784543
2018-07-11,0.02795792497573336,-0.008304294722918909,0.015010340417045416,0.2848789190784543
2018-07-12,0.02786192880591869,-0.008044747307999098,0.015282705647924255,0.2848789190784543
2018-07-13,0.02777910094699706,-0.008047212458253548,0.014804192062272181,0.2848789190784543
2018-07-16,0.028147703056067272,-0.008135972981421283,0.014171665900864947,0.2848789190784543
2018-07-17,0.02821525547722881,-0.008066356597102616,0.014273153744971647,0.2848789190784543
2018-07-18,0.02841505156017552,-0.008440956451336036,0.014625229921384701,0.2848789190784543
2018-07-19,0.02810811428379382,-0.008188058880313157,0.014275126488530378,0.2848789190784543
2018-07-20,0.02889760048750801,-0.009138745470342298,0.014308337959288101,0.2848789190784543
2018-07-23,0.029655890789559925,-0.00981805652431249,0.014946945546611263,0.2848789190784543
2018-07-24,0.029439495862713765,-0.009378971654981673,0.01472952271967615,0.2848789190784543
2018-07-25,0.02906595720111831,-0.009048280650877118,0.015424709041429707,0.2848789190784543
2018-07-26,0.029360001529162613,-0.009545539729394125,0.01681634726945527,0.2848789190784543
2018-07-27,0.02935596507653483,-0.009370537026071877,0.015696038639742695,0.2848789190784543
2018-07-30,0.02968451342820405,-0.009548866597311096,0.015199463577919525,0.2848789190784543
2018-07-31,0.029325541341736414,-0.009080258109396007,0.015348643237148057,0.2848789190784543
2018-08-01,0.02988707297446769,-0.0096784671950258,0.015336860360861954,0.2848789190784543
2018-08-02,0.029811953998570142,-0.009722090641888455,0.015019768694859124,0.2848789190784543
2018-08-03,0.02958722634971893,-0.00948269419404289,0.014388334199909264,0.2848789190784543
2018-08-06,0.029604096680128002,-0.009242579417514841,0.013393454727732578,0.2848789190784543
2018-08-07,0.03000010300933374,-0.009484939808675189,0.013660607624491925,0.2848789190784543
2018-08-08,0.029881164178120593,-0.009437415340103977,0.013872464775269485,0.2848789190784543
2018-08-09,0.02951502733474413,-0.009096612926709352,0.013442957731005359,0.2848789190784543
2018-08-10,0.029190983477176965,-0.00875984236788667,0.011896590244940395,0.2848789190784543
2018-08-13,0.029464308389576647,-0.008985680029665447,0.011361349292755356,0.2848789190784543
2018-08-14,0.02950301594774936,-0.008764559923591882,0.01151233617235458,0.2848789190784543
2018-08-15,0.029274329663928036,-0.008552183483268841,0.010840696633582357,0.2848789190784543
2018-08-16,0.029121607753863094,-0.008395147935426756,0.011672087477978403,0.2848789190784543
2018-08-17,0.029178577951282824,-0.008581456002773668,0.011582299907940186,0.2848789190784543
2018-08-20,0.028841827498505036,-0.008180512245566516,0.010587167421228397,0.2848789190784543
2018-08-21,0.028905981962231733,-0.008175380673330396,0.011278186267498208,0.2848789190784543
2018-08-22,0.028911819526156714,-0.008115027554186735,0.010140659580295683,0.2848789190784543
2018-08-23,0.028515558003438433,-0.007848933979358035,0.011487558298425867,0.2848789190784543
2018-08-24,0.028395140763326318,-0.007578660906553449,0.011647957428859388,0.2848789190784543
2018-08-27,0.028673714036498352,-0.007689953594175929,0.011862019068203757,0.2848789190784543
2018-08-28,0.029033093569678835,-0.007991809896865862,0.012077725297620797,0.2848789190784543
2018-08-29,0.028865068344812724,-0.007806996421568109,0.01273356498228387,0.2848789190784543
2018-08-30,0.028730131169933112,-0.007711822859843061,0.01193206246199025,0.2848789190784543
2018-08-31,0.029141615160342676,-0.00818652390117359,0.010939992051895062,0.2848789190784543
2018-09-03,0.029141615160342676,-0.00818652390117359,0.010939992051895062,0.2848789190784543
2018-09-04,0.02963815885686863,-0.008401791096705725,0.010883677464085832,0.2848789190784543
2018-09-05,0.029863591622332594,-0.008550846239665226,0.01018729584060774,0.2848789190784543
2018-09-06,0.029618282803754066,-0.008372856177482714,0.010237643977811812,0.2848789190784543
2018-09-07,0.029822447022867703,-0.00855900764716314,0.012221607045661055,0.2848789190784543
2018-09-10,0.029519559704128402,-0.008195041048088401,0.012860422688533941,0.2848789190784543
2018-09-11,0.029843708534680352,-0.008421410045291077,0.01361148887957814,0.2848789190784543
2018-09-12,0.029618974586403588,-0.008141596048136027,0.013597861732178595,0.2848789190784543
2018-09-13,0.02954279267110595,-0.008101401303394026,0.0139629887887923,0.2848789190784543
2018-09-14,0.029724915362976608,-0.008238529273850333,0.014471175414414894,0.2848789190784543
2018-09-17,0.029758121072675676,-0.0081909490366543,0.014203539010598985,0.2848789190784543
2018-09-18,0.03057313521001193,-0.008885328992619495,0.014171814612516306,0.2848789190784543
2018-09-19,0.03080789883907301,-0.009267964414199779,0.014781659064239991,0.2848789190784543
2018-09-20,0.03059485335110199,-0.008995270409836262,0.014888565152977852,0.2848789190784543
2018-09-21,0.030525132555607425,-0.008800243718764738,0.014638827807205407,0.2848789190784543
2018-09-24,0.030678201285336135,-0.008725448195169488,0.014259822621431563,0.2848789190784543
2018-09-25,0.03091276257445203,-0.008883769263611244,0.014310908656206815,0.2848789190784543
2018-09-26,0.030507639741823304,-0.008523342101201297,0.014098556516979813,0.2848789190784543
2018-09-27,0.030400560128970685,-0.008514695696960378,0.014493171192291515,0.2848789190784543
2018-09-28,0.03057009688743847,-0.00857016064324038,0.013456847253002353,0.2848789190784543
2018-10-01,0.03126920225770466,-0.00901338015573418,0.01264184791640826,0.2848789190784543
2018-10-02,0.03081029859634233,-0.008428505078341348,0.012358180660222864,0.2848789190784543
2018-10-03,0.0318253244075343,-0.009524368322357637,0.013490451353487549,0.2848789190784543
2018-10-04,0.032350276301324137,-0.010041379996803077,0.013781476265562972,0.2848789190784543
2018-10-05,0.03292722850204242,-0.010668684875271613,0.013894574529200263,0.2848789190784543
2018-10-08,0.03292722850204242,-0.010668684875271613,0.013894574529200263,0.2848789190784543
2018-10-09,0.03261157488895491,-0.010033827797163606,0.013163992021397768,0.2848789190784543
2018-10-10,0.033039432846086174,-0.010341112531471094,0.01221852299376295,0.2848789190784543
2018-10-11,0.03216029431791213,-0.009559346024799407,0.012092765030742064,0.2848789190784543
2018-10-12,0.032206960216134374,-0.009583266392975631,0.011954966364684431,0.2848789190784543
2018-10-15,0.03255478777071655,-0.009644270937193226,0.011070261868894319,0.2848789190784543
2018-10-16,0.0322407700756069,-0.009350186599851061,0.011871573115312744,0.2848789190784543
2018-10-17,0.03255680864152871,-0.00960608529679868,0.012068184171871162,0.2848789190784543
2018-10-18,0.03271516066018309,-0.009709145746162233,0.0110569281115886,0.2848789190784543
2018-10-19,0.03278030142707809,-0.009797737314916231,0.012200309936443353,0.2848789190784543
2018-10-22,0.032817586325780634,-0.00971974643033225,0.011849812174362413,0.2848789190784543
2018-10-23,0.032950949956832905,-0.009766861244749608,0.010122913953460717,0.2848789190784543
2018-10-24,0.03282161422498297,-0.009594066595874055,0.00773703665645598,0.2848789190784543
2018-10-25,0.03287511202497524,-0.009730979750354248,0.00924013614264026,0.2848789190784543
2018-10-26,0.032858950093829935,-0.009784887935354848,0.0070144337482383095,0.2848789190784543
2018-10-29,0.03295928252599091,-0.00973985220703822,0.006625468831150651,0.2848789190784543
2018-10-30,0.033184879452837476,-0.009890919053883016,0.0073071779438074426,0.2848789190784543
2018-10-31,0.03339332659487855,-0.010069625802067345,0.008250052559302948,0.2848789190784543
2018-11-01,0.03342361566092403,-0.010160392637059685,0.007636753277150094,0.2848789190784543
2018-11-02,0.03399701625658044,-0.010773760606673238,0.009529960653275325,0.2848789190784543
2018-11-05,0.033601421572312544,-0.010197490712833112,0.009609458538666182,0.2848789190784543
2018-11-06,0.033537937001765813,-0.010056388795602382,0.010290745033427175,0.2848789190784543
2018-11-07,0.03336167670983696,-0.009812794494140218,0.011051978135472889,0.2848789190784543
2018-11-08,0.033198866467863575,-0.009794284535249227,0.012404611024453706,0.2848789190784543
2018-11-09,0.033029295074444395,-0.009550908602964845,0.010986593715405883,0.2848789190784543
2018-11-12,0.033029295074444395,-0.009550908602964845,0.010986593715405883,0.2848789190784543
2018-11-13,0.033004253671955024,-0.009267730519955341,0.008383703301447443,0.2848789190784543
2018-11-14,0.033074290378955776,-0.009332768034504973,0.007105645854766367,0.2848789190784543
2018-11-15,0.03321875331592919,-0.009643214286201593,0.006839819481274643,0.2848789190784543
2018-11-16,0.03311264445011115,-0.009571551688552553,0.005512870357038251,0.2848789190784543
2018-11-19,0.033269076692354724,-0.009540547989501838,0.0039048432912203693,0.2848789190784543
2018-11-20,0.03312686271802596,-0.009391659581543551,0.004319072476130097,0.2848789190784543
2018-11-21,0.03308507413439582,-0.009196806723756494,0.004395185483269663,0.2848789190784543
2018-11-22,0.03308507413439582,-0.009196806723756494,0.004395185483269663,0.2848789190784543
2018-11-23,0.03308626369869824,-0.00917157663985516,0.0040198475252201295,0.2848789190784543
2018-11-26,0.03301493289843297,-0.009039019956545602,0.00488999680189681,0.2848789190784543
2018-11-27,0.03317830532451767,-0.008978666366105179,0.0038441551179812165,0.2848789190784543
2018-11-28,0.03357743017829729,-0.00939683560305289,0.0026615480707540746,0.2848789190784543
2018-11-29,0.03342678437610254,-0.009302580068525124,0.0023423099346055304,0.2848789190784543
2018-11-30,0.033093564069220684,-0.008937867319261385,0.002448179479406446,0.2848789190784543
2018-12-03,0.03253326043757752,-0.008189297666870595,0.002880862028415971,0.2848789190784543
2018-12-04,0.031422386139463875,-0.006645466987320529,0.002087364398082694,0.2848789190784543
2018-12-05,0.031422386139463875,-0.006645466987320529,0.002087364398082694,0.2848789190784543
2018-12-06,0.0313398346000798,-0.006647038291524157,0.0007808991465444695,0.2848789190784543
2018-12-07,0.031591510693875745,-0.007087737504100773,-0.0005253321808228917,0.2848789190784543
2018-12-10,0.03139289813079783,-0.006857489372174312,-7.333920910813441e-05,0.2848789190784543
2018-12-11,0.031039623806962797,-0.006661767627988074,0.0025926016295953636,0.2848789190784543
2018-12-12,0.031345497809116676,-0.006863759138208536,0.0023208736912067283,0.2848789190784543
2018-12-13,0.031778109414330236,-0.00708602105856166,0.0005367124734242841,0.2848789190784543
2018-12-14,0.0316895310437888,-0.0070242339166821975,-0.00014607212556866475,0.2848789190784543
2018-12-17,0.031527974822433164,-0.006963457773949502,-0.001043040117864652,0.2848789190784543
2018-12-18,0.031234461280513152,-0.006773056150972727,-0.0017903528499801577,0.2848789190784543
2018-12-19,0.030450797286124317,-0.0059285019433368315,-0.001957735809043136,0.2848789190784543
2018-12-20,0.030621229496133086,-0.005850743839995963,-0.0016295894944453769,0.2848789190784543
2018-12-21,0.030916210371525157,-0.006255838752794975,-0.0025614953704724383,0.2848789190784543
2018-12-24,0.031012608462772435,-0.0061327984754836725,-0.005411399978055328,0.2848789190784543
2018-12-25,0.031012608462772435,-0.0061327984754836725,-0.005411399978055328,0.2848789190784543
2018-12-26,0.03135106471829949,-0.006604590446046863,-0.0031755026256790834,0.2848789190784543
2018-12-27,0.031615782604485165,-0.006973321824401501,-0.0055413454858252425,0.2848789190784543
2018-12-28,0.031625540618239176,-0.007107251759582857,-0.006967480652749225,0.2848789190784543
2018-12-31,0.03186354789962181,-0.006626429160008834,-0.010192201896831555,0.2848789190784543
2019-01-01,0.03186354789962181,-0.006626429160008834,-0.010192201896831555,0.2848789190784543
2019-01-02,0.031051952530105953,-0.0061938897181257335,-0.00849400664738733,0.2848789190784543
2019-01-03,0.031160158126457494,-0.006374746176556475,-0.013028075861540978,0.2848789190784543
2019-01-04,0.031164260966570476,-0.006364097004194788,-0.008593598870543135,0.2848789190784543
2019-01-07,0.031207830704730478,-0.006215080967352415,-0.0077100007684686835,0.2848789190784543
2019-01-08,0.03095859598656048,-0.006020171437423434,-0.0055043299686248414,0.2848789190784543
2019-01-09,0.031473355440963406,-0.006635457280440862,-0.006487062203305044,0.2848789190784543
2019-01-10,0.03191400202539927,-0.00705036781131705,-0.007493462864670951,0.2848789190784543
2019-01-11,0.03182885204514494,-0.006978990514054298,-0.008397198801858418,0.2848789190784543
2019-01-14,0.032147535949241655,-0.007171960356510774,-0.009273565275394323,0.2848789190784543
2019-01-15,0.03236144773320394,-0.007421999488114747,-0.009415096499509211,0.2848789190784543
2019-01-16,0.03209500963047689,-0.007319965701504408,-0.008131766243645026,0.2848789190784543
2019-01-17,0.031918075394409676,-0.007232434129222353,-0.00662142495632329,0.2848789190784543
2019-01-18,0.03176898437960066,-0.0071419441321729765,-0.004522026307405191,0.2848789190784543
2019-01-21,0.03176898437960066,-0.0071419441321729765,-0.004522026307405191,0.2848789190784543
2019-01-22,0.03165165993899546,-0.006942352489594111,-0.006257099528742106,0.2848789190784543
2019-01-23,0.03171005871162847,-0.007131904366978966,-0.00552048424072986,0.2848789190784543
2019-01-24,0.031424589743048265,-0.006915522879900179,-0.006193518108756665,0.2848789190784543
2019-01-25,0.031439190526445435,-0.006934250405054401,-0.004675789328039652,0.2848789190784543
2019-01-28,0.031569792432462766,-0.0068405892536046575,-0.005647741573578932,0.2848789190784543
2019-01-29,0.03158177931540194,-0.006805671809251266,-0.007056959748322755,0.2848789190784543
2019-01-30,0.03220388599817458,-0.007388774290609546,-0.009794788506092254,0.2848789190784543
2019-01-31,0.03168435250963311,-0.006906882387184853,-0.011304626921130535,0.2848789190784543
2019-02-01,0.031686823971219635,-0.007080421116287962,-0.00820521557961485,0.2848789190784543
2019-02-04,0.03208731480018388,-0.007357108107686682,-0.008276366568565861,0.2848789190784543
2019-02-05,0.03173302811285272,-0.007036423184271185,-0.008208790395004745,0.2848789190784543
2019-02-06,0.031745623094618675,-0.006996010802812551,-0.008654564490928171,0.2848789190784543
2019-02-07,0.03169002906010454,-0.006809205908550123,-0.010495168946506483,0.2848789190784543
2019-02-08,0.031452913342870654,-0.006564448764020226,-0.010907187288942138,0.2848789190784543
2019-02-11,0.03167451693139837,-0.006642178383846802,-0.010474143677915023,0.2848789190784543
2019-02-12,0.031774961422567374,-0.006931206905381904,-0.009511561307777057,0.2848789190784543
2019-02-13,0.03179184423745861,-0.006942339866632612,-0.008310171222943237,0.2848789190784543
2019-02-14,0.031678258980455565,-0.0067070362236378595,-0.010090907375277116,0.2848789190784543
2019-02-15,0.03133398367501396,-0.006435050646129602,-0.008860205817276319,0.2848789190784543
2019-02-18,0.03133398367501396,-0.006435050646129602,-0.008860205817276319,0.2848789190784543
2019-02-19,0.03150852632246585,-0.006453036556313596,-0.010230729344816069,0.2848789190784543
2019-02-20,0.03153711684874904,-0.006603508772798437,-0.010008210106226111,0.2848789190784543
2019-02-21,0.03206783485468204,-0.007088094597865651,-0.009762858428928146,0.2848789190784543
2019-02-22,0.03195434209078719,-0.006896712484617568,-0.011161338177427394,0.2848789190784543
2019-02-25,0.0319700670103712,-0.006844342591097001,-0.010628060072449118,0.2848789190784543
2019-02-26,0.03184426889348353,-0.006792201514726636,-0.011434393014235924,0.2848789190784543
2019-02-27,0.032526031610340386,-0.007523929411322168,-0.011016806561270742,0.2848789190784543
2019-02-28,0.03268481386854215,-0.007769501220995831,-0.010019284963698319,0.2848789190784543
2019-03-01,0.032902201175278624,-0.007990660098700511,-0.00902733500645652,0.2848789190784543
2019-03-04,0.0325289129565114,-0.007421478098769415,-0.009824190821678904,0.2848789190784543
2019-03-05,0.03241478988189031,-0.007376333339199044,-0.009467954101190165,0.2848789190784543
2019-03-06,0.03233762002091276,-0.007241992207639988,-0.010708897682797827,0.2848789190784543
2019-03-07,0.03225505353556335,-0.007144089758887289,-0.012494976520523707,0.2848789190784543
2019-03-08,0.03196275116741172,-0.006778898456874212,-0.0128572840182455,0.2848789190784543
2019-03-11,0.03224467913547648,-0.00705450609389377,-0.012600966053849966,0.2848789190784543
2019-03-12,0.03198467806181853,-0.006800557180709262,-0.013293105455695743,0.2848789190784543
2019-03-13,0.03208484627909438,-0.006950292415249816,-0.01317611747013634,0.2848789190784543
2019-03-14,0.03251147712045735,-0.007268206450077315,-0.013690599125102445,0.2848789190784543
2019-03-15,0.032370217612396994,-0.007134790928337827,-0.014651044622290013,0.2848789190784543
