DATE,PC1,PC2,PC3
2018-06-18,-1.217985661463542,0.8207784374408196,0.39237399526168093
2018-06-19,-1.1833917494496684,0.8100060916969734,0.34462646977933853
2018-06-20,-1.2029749085885206,0.8009790024109921,0.39451643124468233
2018-06-21,-1.1870848073292009,0.7939401209424386,0.36553764587458504
2018-06-22,-1.2049665920954453,0.7983249395729377,0.3757516590496364
2018-06-25,-1.1901929513852962,0.7996035524037904,0.34595539390803703
2018-06-26,-1.1923273269949797,0.7885049958450938,0.35517587507585735
2018-06-27,-1.1852159629682175,0.8258561988412528,0.29590106210296907
2018-06-28,-1.2178436941617852,0.8510865316676506,0.3179168363286245
2018-06-29,-1.2201487147350747,0.8545490088513502,0.3237477637414942
2018-07-02,-1.1558632122417398,0.8540577299402371,0.29603636476525835
2018-07-03,-1.1286884042914354,0.8438963088079587,0.2523496711499815
2018-07-04,-1.1286884042914354,0.8438963088079587,0.2523496711499815
2018-07-05,-1.1958362086653342,0.9108963070606277,0.2778343599911298
2018-07-06,-1.163027044252778,0.8929998672786346,0.24875253187057147
2018-07-09,-1.187561371171996,0.9133305477557068,0.28602366405716384
2018-07-10,-1.198035558347671,0.9355413981607321,0.2975478667262127
2018-07-11,-1.1896257217412138,0.9372734841947894,0.27457696644922636
2018-07-12,-1.1897995256715055,0.9649294919632637,0.27030747933732746
2018-07-13,-1.1804291482700873,0.9523980390392139,0.25164348560791294
2018-07-16,-1.1484927877736866,0.9238373248019007,0.2580449109778755
2018-07-17,-1.144740578216532,0.9309225035807525,0.26337640311579014
2018-07-18,-1.1626074783428575,0.9110600881145262,0.29458428533394265
2018-07-19,-1.1558489211144245,0.9234095831917342,0.25985533039546727
2018-07-20,-1.1628441034079868,0.8455875598178192,0.33157490295368613
2018-07-23,-1.1757025080077763,0.8047929867605564,0.4122057327783816
2018-07-24,-1.1594211992086474,0.8333080693021637,0.38229443304314326
2018-07-25,-1.1819213753075182,0.8812917276957986,0.3715715976134637
2018-07-26,-1.230437890061123,0.8803672212823328,0.4412026010805002
2018-07-27,-1.1905655040817817,0.8618985649613878,0.4046855292097825
2018-07-30,-1.1687051616251298,0.8310931332800698,0.41470007576727486
2018-07-31,-1.1684642112832153,0.8737078439538316,0.3859183993242594
2018-08-01,-1.1687421990916236,0.8230457103174853,0.434042097690477
2018-08-02,-1.1655201263343506,0.8119285360115596,0.42145553857327456
2018-08-03,-1.1473614484991046,0.8144529195365208,0.3839884990376729
2018-08-06,-1.1069319145499648,0.8039725162554519,0.3507653061906198
2018-08-07,-1.1064414810792094,0.7890006490916095,0.3882727634342305
2018-08-08,-1.1160723071139715,0.7998078343158899,0.38597528526702707
2018-08-09,-1.1058201556774676,0.8170566759177051,0.343267589019673
2018-08-10,-1.0619952891762878,0.8023407633837203,0.27124474886812144
2018-08-13,-1.0440138395149265,0.7676639356379096,0.27794278516851356
2018-08-14,-1.0359147285363068,0.7875094206172317,0.27929864263703746
2018-08-15,-1.0180904575426122,0.7869924358722641,0.24109006035270783
2018-08-16,-1.0417790259267852,0.8234674001834621,0.2518421746236005
2018-08-17,-1.0452428985911104,0.8067093641242133,0.25720830794647387
2018-08-20,-1.014644884951426,0.8122000805745211,0.1986492167683657
2018-08-21,-1.0308396142043927,0.8310804792266436,0.2221980885891862
2018-08-22,-0.9954210216533215,0.8036645671753676,0.1885433161275614
2018-08-23,-1.0405914995231793,0.8654035099295528,0.19664741316569825
2018-08-24,-1.0382862852926764,0.8910110889297425,0.18743318783209653
2018-08-27,-1.0358791199766717,0.8855183184557037,0.2131430662966927
2018-08-28,-1.038554747453491,0.8652211442109073,0.24838506425146853
2018-08-29,-1.0567027126756718,0.8990050280265914,0.25251601781979854
2018-08-30,-1.0361171342740547,0.8851994415772426,0.21909773144920344
2018-08-31,-1.0101413173805038,0.8179886037639782,0.22708775004505363
2018-09-03,-1.0101413173805038,0.8179886037639782,0.22708775004505363
2018-09-04,-0.9942281389907996,0.7947503777173076,0.2607877227525935
2018-09-05,-0.9704027608285242,0.7617459347584298,0.2581211769734801
2018-09-06,-0.975510649705849,0.7790711256912629,0.24039502873927168
2018-09-07,-1.0305346431248363,0.8184105643769968,0.31404631988855514
2018-09-10,-1.0463721781852666,0.8663913820961789,0.30519834375353744
2018-09-11,-1.0624002843551519,0.8669535319663566,0.35181066925892884
2018-09-12,-1.0598552801553276,0.8896591311738562,0.33105466722683735
2018-09-13,-1.0720710140403238,0.9036931669535594,0.3359153851294678
2018-09-14,-1.083992828027594,0.905690289345558,0.36481071386255876
2018-09-17,-1.0725074104256487,0.9012861107397196,0.35802212642295467
2018-09-18,-1.064261824612011,0.840005814193396,0.4232716935764768
2018-09-19,-1.088096227672593,0.8263286339345081,0.46417292707388647
2018-09-20,-1.088731040480185,0.8517379173765804,0.44774740441258043
2018-09-21,-1.0758511706389684,0.8598110833803743,0.4316799023175095
2018-09-24,-1.0540006185348674,0.8528342462495443,0.42832456221765697
2018-09-25,-1.051369482423816,0.8399011408037135,0.4478288705720136
2018-09-26,-1.048273135369774,0.8651085753921095,0.4084986473416216
2018-09-27,-1.0643447098950172,0.8780412841515659,0.41308636597739185
2018-09-28,-1.029201806466229,0.8430405993942055,0.39504776892494126
2018-10-01,-0.9925611230713013,0.7795910619974902,0.42480624322683624
2018-10-02,-0.9794666478696009,0.8197998459011162,0.37477560699218193
2018-10-03,-1.013385022325247,0.759351664835302,0.49513114353386584
2018-10-04,-1.0202140378298847,0.723492118481986,0.5477499103518636
2018-10-05,-1.0246517206463523,0.6740098789336226,0.6010832820392333
2018-10-08,-1.0246517206463523,0.6740098789336226,0.6010832820392333
2018-10-09,-0.9894398614557282,0.7036588048621825,0.5457540781110399
2018-10-10,-0.9560492470140873,0.6497402279126141,0.5520475698298695
2018-10-11,-0.9588537509425445,0.7137629890273923,0.47629803361298595
2018-10-12,-0.9537736625937584,0.7076131677513569,0.4757612825893732
2018-10-15,-0.9143938589850501,0.674287727593152,0.47301677163423894
2018-10-16,-0.9387004359438633,0.7218487766124491,0.46982395643226
2018-10-17,-0.9407972135979522,0.70488810474331,0.5007841760214768
2018-10-18,-0.9091716682102378,0.6672564402155208,0.4839282689663952
2018-10-19,-0.942590092843368,0.6919229717172144,0.5227373847865359
2018-10-22,-0.9271122873101116,0.687371726231595,0.5130937402501161
2018-10-23,-0.8737675775252849,0.634146917220971,0.4728932504361219
2018-10-24,-0.8042799735822255,0.5817173993282934,0.39260107055046806
2018-10-25,-0.8507669378599629,0.6130431613683679,0.4421608901608648
2018-10-26,-0.7909734997146669,0.5472106452234711,0.3787715020894462
2018-10-29,-0.772852938367527,0.5384256197357769,0.3726456239443018
2018-10-30,-0.7882118297019048,0.5437248178648033,0.4094812204315422
2018-10-31,-0.8131356533093973,0.5545057040774098,0.45341539640779016
2018-11-01,-0.7985395484731843,0.5304188237760529,0.4398816254413989
2018-11-02,-0.8529950650150243,0.5316635889609903,0.5436148602544237
2018-11-05,-0.8474862432999047,0.5806148831033461,0.5080281131338067
2018-11-06,-0.8632659562743065,0.6106643457913572,0.5202831375084992
2018-11-07,-0.8820266868669625,0.6517681997063687,0.5255179394207632
2018-11-08,-0.9275615422506084,0.6928227898693069,0.553906501427482
2018-11-09,-0.8841760498465112,0.6730236041424581,0.4971778515559606
2018-11-12,-0.8841760498465112,0.6730236041424581,0.4971778515559606
2018-11-13,-0.7981558783413292,0.6213170902093963,0.41435112240487354
2018-11-14,-0.7615197328719095,0.5800754358938082,0.3835846000185394
2018-11-15,-0.7615495422287797,0.5483109338715021,0.3922063571526496
2018-11-16,-0.7257472237436492,0.5177843109638742,0.3460635453719462
2018-11-19,-0.6709366297421084,0.47328567800597227,0.30878780777428627
2018-11-20,-0.6826572683256292,0.4974007888756847,0.3084334930961624
2018-11-21,-0.6776513770566815,0.5142161765072133,0.30339201547268635
2018-11-22,-0.6776513770566815,0.5142161765072133,0.30339201547268635
2018-11-23,-0.665749269569611,0.5055659789521543,0.2921148099754274
2018-11-26,-0.6876791084136182,0.5403576986030325,0.3095046578968098
2018-11-27,-0.6470854266825575,0.5135986111548949,0.28803558655936545
2018-11-28,-0.6136367793409734,0.4453365986124212,0.2884630709472102
2018-11-29,-0.6075521586880722,0.4451101268875792,0.2679168339310216
2018-11-30,-0.6097317112183789,0.47864089407235866,0.24195585172432008
2018-12-03,-0.6142133235784876,0.551980105542665,0.202339512291811
2018-12-04,-0.5734221209837846,0.6556543377108652,0.07509515401367096
2018-12-05,-0.5734221209837846,0.6556543377108652,0.07509515401367096
2018-12-06,-0.5405063831511248,0.6200827584648384,0.032728747149801195
2018-12-07,-0.5118957959243586,0.5485106223067895,0.021210071499701683
2018-12-10,-0.5236186441381697,0.5802839773871844,0.016557918292296987
2018-12-11,-0.6074217889341355,0.6731847774896051,0.06671634930214966
2018-12-12,-0.5941803196709239,0.6472039798753231,0.08235903940285001
2018-12-13,-0.5327343664536843,0.5760169891072533,0.06289225350823337
2018-12-14,-0.5148096598567371,0.5625335024426835,0.03648814983166034
2018-12-17,-0.4944586694914772,0.5438810077196726,-0.00045137972634038775
2018-12-18,-0.4787282109525526,0.5404350317020228,-0.044232337165993486
2018-12-19,-0.4726654361649076,0.606715557010097,-0.11688771004187186
2018-12-20,-0.4698797158597299,0.6194761012977117,-0.09902024692881871
2018-12-21,-0.44806513752367927,0.5604182238203925,-0.09805240429620175
2018-12-24,-0.35662652381821625,0.48869398321138685,-0.17672927387054854
2018-12-25,-0.35662652381821625,0.48869398321138685,-0.17672927387054854
2018-12-26,-0.4256967285040902,0.5126445784317993,-0.08085040880959525
2018-12-27,-0.36297236507976155,0.41658926704494087,-0.12363568766051448
2018-12-28,-0.32837332094272453,0.36692738072206427,-0.16064312802627984
2018-12-31,-0.2023667077101879,0.30908579453812457,-0.25005310179408025
2019-01-01,-0.2023667077101879,0.30908579453812457,-0.25005310179408025
2019-01-02,-0.270122598966707,0.39775878994739217,-0.261103478665866
2019-01-03,-0.14471279472254292,0.25677297053296705,-0.3799632643792601
2019-01-04,-0.26981419488860314,0.38123154774192225,-0.2530462615914709
2019-01-07,-0.28567438159817704,0.4162100810574058,-0.2286932830096212
2019-01-08,-0.3513223192745506,0.49495332874380477,-0.18537458482045877
2019-01-09,-0.3271715025658575,0.4165205174332279,-0.16746981809114517
2019-01-10,-0.2965179967872914,0.3529111928043314,-0.15955712955828347
2019-01-11,-0.27170138292790114,0.3339195043052005,-0.19230775313583448
2019-01-14,-0.24024644907154175,0.2915700691709654,-0.19341043797817567
2019-01-15,-0.23751363263797132,0.2668337078767205,-0.17846793167090982
2019-01-16,-0.2822420069590781,0.3132867535903507,-0.16036024636157004
2019-01-17,-0.3296795250584194,0.36393774182388483,-0.12997405433263126
2019-01-18,-0.3923143843264263,0.4309042038311999,-0.08110899666741524
2019-01-21,-0.3923143843264263,0.4309042038311999,-0.08110899666741524
2019-01-22,-0.3394284309549854,0.39843982424511865,-0.14268890701532017
2019-01-23,-0.3664208585410501,0.4044870197453568,-0.11350472716508402
2019-01-24,-0.35117025442589267,0.4049081045139605,-0.15529588252913795
2019-01-25,-0.39439514705537076,0.44571665684811695,-0.11051898955253063
2019-01-28,-0.3559379490736401,0.4238399327793056,-0.13266279089576563
2019-01-29,-0.3137124012705034,0.38691696821486615,-0.1731093150225691
2019-01-30,-0.2329456192781779,0.260560274425505,-0.19969726460416945
2019-01-31,-0.19293404623605956,0.25978947434315197,-0.2860279723469981
2019-02-01,-0.28896245206177595,0.33360540813135403,-0.1929950397232628
2019-02-04,-0.28027848039794445,0.3066405849368082,-0.1640732548251467
2019-02-05,-0.2844966166129068,0.33615147321240985,-0.1913505946935254
2019-02-06,-0.2693141922613898,0.32650369715088007,-0.2043165180494795
2019-02-07,-0.21099270500664632,0.28941864810217915,-0.26486290331868795
2019-02-08,-0.19941659102906897,0.2986051147180437,-0.2969305379464966
2019-02-11,-0.20444467020797116,0.3023538307052946,-0.26921743672688775
2019-02-12,-0.2404835423000475,0.30695566075659614,-0.22862255816677113
2019-02-13,-0.27426143761492894,0.339463008452998,-0.19294397955918055
2019-02-14,-0.21820415075098373,0.3082795849358493,-0.25646231504833994
2019-02-15,-0.25723288354572016,0.36657786737556103,-0.2486703712148128
2019-02-18,-0.25723288354572016,0.36657786737556103,-0.2486703712148128
2019-02-19,-0.21058651029729494,0.3249206307037043,-0.2768715047260333
2019-02-20,-0.22261440530435203,0.3198284721125795,-0.2651503722117849
2019-02-21,-0.22632737050914,0.2849858642410736,-0.21426831327054002
2019-02-22,-0.18319039231110099,0.26126927886389123,-0.26578432519719597
2019-02-25,-0.19506335827938168,0.2797722983107484,-0.25082518925388064
2019-02-26,-0.17592758859989363,0.262588422281249,-0.28279267547539466
2019-02-27,-0.1887754650056588,0.21273403088424145,-0.21187279537028797
2019-02-28,-0.22086785687149643,0.22077070269858762,-0.16778166640381562
2019-03-01,-0.2487531545086714,0.2297220581107191,-0.12087981686884235
2019-03-04,-0.2176163405206137,0.2534356357845445,-0.18002537964738122
2019-03-05,-0.23121827044444895,0.2680399703083528,-0.17784092357670886
2019-03-06,-0.19345910124903126,0.2441274501855072,-0.22127223597391235
2019-03-07,-0.14222626447024306,0.20241635812929148,-0.2797581266292959
2019-03-08,-0.12908095832193578,0.22242480733865994,-0.31664731946567715
2019-03-11,-0.1354888062656756,0.20610680828852773,-0.2855747477351162
2019-03-12,-0.11665987421012562,0.20842269365328092,-0.32726998603519014
2019-03-13,-0.12212568548555137,0.1995756728835304,-0.31424272133018877
2019-03-14,-0.1015263559437878,0.156923586086507,-0.2954324584781399
2019-03-15,-0.07493247350189314,0.14154381508945507,-0.3347029714197741
2019-03-18,-0.11360019779507292,0.19387352141148032,-0.3202120524855101
2019-03-19,-0.10850345717971611,0.18055613426589187,-0.3130435176007313
2019-03-20,-0.03157429681202382,0.10989523248084769,-0.3939942744178077
2019-03-21,-0.010163561113858958,0.13289598978031392,-0.42114994556318996
2019-03-22,0.05335190360186395,0.09560757646861086,-0.5328178839376274
2019-03-25,0.08530193734269031,0.03613888502375874,-0.551590016419895
2019-03-26,0.1133235351415974,0.017619820009262585,-0.5784638992037406
2019-03-27,0.07841161806942637,0.057999991047310975,-0.5895477069162433
2019-03-28,0.026813690477940015,0.12559803198583316,-0.5785160794846107
2019-03-29,-0.03260341979849032,0.18614622254639834,-0.5448717538209396
2019-04-01,-0.08302229951479098,0.188255247415973,-0.4418315271619724
2019-04-02,-0.052987996361588276,0.150899867631415,-0.463772963661854
2019-04-03,-0.06778048155501146,0.12397491353595574,-0.40754347092126697
2019-04-04,-0.06184902208643358,0.13638221966854475,-0.42209596954931883
2019-04-05,-0.07224612288684815,0.1735896695221027,-0.4347786060270479
2019-04-08,-0.07622284810336497,0.16407580206336536,-0.4126507760039403
2019-04-09,-0.07873421835674091,0.1611820733670794,-0.42061173813548
2019-04-10,-0.04747562082747015,0.1298433512435192,-0.4545095465138469
2019-04-11,-0.05481752466866482,0.12555704577679677,-0.4191225055098348
2019-04-12,-0.12834277622831589,0.18842671362300095,-0.3481805020067364
2019-04-15,-0.12872200822206062,0.19511259147390322,-0.3580372964496979
2019-04-16,-0.14669615485552215,0.1883674957879341,-0.3119092763338026
2019-04-17,-0.12689649102337724,0.16431273141310831,-0.32217643554396824
2019-04-18,-0.12207250960537305,0.1844682878690651,-0.35387164662516607
2019-04-19,-0.12207250960537305,0.1844682878690651,-0.35387164662516607
2019-04-22,-0.10529113353211786,0.1375433506690548,-0.32804488600288173
2019-04-23,-0.07845015608132169,0.10157083413317493,-0.35044654547796733
2019-04-24,-0.04817215287891557,0.09222271184235802,-0.4068339484873483
2019-04-25,-0.06400498176457281,0.11223409954689302,-0.39813364745571644
2019-04-26,-0.029534938839878976,0.07127666848923316,-0.43250985895398353
2019-04-29,-0.012658440299963637,0.03591062528920133,-0.40309869125576037
2019-04-30,-0.0038226410860640113,0.028290412707339133,-0.43416970825720536
2019-05-01,-0.06942313523782243,0.11766324396389063,-0.41257716917459314
2019-05-02,-0.07040962466740909,0.1355110915973414,-0.39206879477255563
2019-05-03,-0.08628466207434721,0.14258075891255265,-0.3954699647536173
2019-05-06,-0.048332783139406595,0.11705340650993999,-0.434484059790254
2019-05-07,-0.01752599645454387,0.127284360312801,-0.5014520507476636
2019-05-08,-0.05155019810241882,0.1256192060549537,-0.4518933188408641
2019-05-09,8.559924564784825e-05,0.08354675993962919,-0.49855109382732044
2019-05-10,-0.019181986663165847,0.07972850789219385,-0.4703756909781548
2019-05-13,0.04103756781318354,0.01998491836018644,-0.5514595653190523
2019-05-14,0.03368595541670521,0.00946094264265025,-0.5236515622822854
2019-05-15,0.07777841460689044,-0.013320930479772912,-0.5849347251766996
2019-05-16,0.03797793925860523,0.021847804014358332,-0.546773250730834
2019-05-17,0.020027732764244237,0.05483963727004339,-0.5571765694538711
2019-05-20,-0.012399155543043612,0.0818815157121154,-0.5262056792948886
2019-05-21,-0.05526963132212389,0.12687665661560413,-0.49336462933397063
2019-05-22,-0.02095066736751259,0.10263223435195333,-0.5369787757643423
2019-05-23,0.055802482053286855,0.052718529403027556,-0.6423477189913831
2019-05-24,0.013775074496743693,0.09576693910078553,-0.618471431472609
2019-05-27,0.013775074496743693,0.09576693910078553,-0.618471431472609
2019-05-28,0.05328807387664002,0.08884951285942823,-0.688853629903236
2019-05-29,0.060315370101705366,0.08383595316340227,-0.7030026967787424
2019-05-30,0.09762180005294685,0.08889813037136486,-0.7604164161550787
2019-05-31,0.15167866711994893,0.017158637607525243,-0.8463639782937998
2019-06-03,0.2515957682922943,-0.11861962024262228,-0.9333219119919434
2019-06-04,0.202451727517284,-0.13478420865509855,-0.8415876081148834
2019-06-05,0.22693956476913088,-0.24406959451578675,-0.8242460357303771
2019-06-06,0.17060841178699926,-0.17413263884476604,-0.804403800303315
2019-06-07,0.12278743499674147,-0.12906757807122687,-0.8259641640202329
2019-06-10,0.10189204627188,-0.11357967042385185,-0.766388081225382
2019-06-11,0.0707017017964515,-0.08153516008675764,-0.7532856730842272
2019-06-12,0.06942216438179952,-0.13831289469239094,-0.7515920872065842
2019-06-13,0.12371328377542692,-0.21066743271680025,-0.7893608739199407
2019-06-14,0.10103059301870207,-0.16278807721470606,-0.7952274404568251
2019-06-17,0.10135741762690667,-0.1254174438412021,-0.809132714128548
2019-06-18,0.08191494982943673,-0.08000949176164616,-0.8324578522113003
2019-06-19,0.10898465370704188,-0.21287457883123795,-0.8422676160470814
2019-06-20,0.10781199475335398,-0.24341491417903985,-0.8470911924773348
2019-06-21,0.054679750323752795,-0.2346964896060677,-0.7626977731095966
2019-06-24,0.10361301185192387,-0.25922096421924484,-0.8267608041672883
2019-06-25,0.10973550383613948,-0.2512099709341567,-0.8501204103254523
2019-06-26,0.059815268816127,-0.19460317360001106,-0.7901771209076893
2019-06-27,0.11329674221373007,-0.1981700683890501,-0.8611646847580688
2019-06-28,0.09526752781438211,-0.19497595921328711,-0.8529121926036547
2019-07-01,0.10805176294760535,-0.1992338470613515,-0.8333123335539854
2019-07-02,0.14468554353672217,-0.19410129608896287,-0.8975087593345725
2019-07-03,0.14900342909438827,-0.14040410147952204,-0.9401536377234947
2019-07-04,0.14900342909438827,-0.14040410147952204,-0.9401536377234947
2019-07-05,0.08789105469355726,-0.0772173649841547,-0.8416547743920547
2019-07-08,0.049931107131763706,-0.012658215214769274,-0.8365635832385916
2019-07-09,0.016526609944881608,0.0251671116350788,-0.8088533083462504
2019-07-10,0.05510340450410702,-0.16198530788494359,-0.7854490604157245
2019-07-11,0.017081519319298265,-0.18626567132445648,-0.6971437275234126
