,b0_level,b1_slope,b2_curvature,lambda
2019-12-31,0.02749674479070425,-0.0121036182776335,-0.010725083852873775,0.21335235834492494
2020-01-01,0.02749674479070425,-0.0121036182776335,-0.010725083852873775,0.21335235834492494
2020-01-02,0.026600766179186032,-0.01112995558961432,-0.011375588942150332,0.2285345029223323
2020-01-03,0.026118433571243972,-0.010736543485904951,-0.012859344555254565,0.22385335661222572
2020-01-06,0.026261880785111293,-0.0106707078684114,-0.013412441162559139,0.23225016307126214
2020-01-07,0.026543757497757826,-0.011109990029068883,-0.013302273175561475,0.2367443479063276
2020-01-08,0.02755942317452899,-0.012266052347074584,-0.010919974292295955,0.19290004877180847
2020-01-09,0.028945332479261527,-0.013586775417563039,-0.012321551124558284,0.162425899497434
2020-01-10,0.02638740934591169,-0.011036361573195284,-0.011418404632712003,0.21031171787381986
2020-01-13,0.026379436001709222,-0.010811982501658969,-0.0117560864678664,0.22361348444452622
2020-01-14,0.02635897073375441,-0.010827710884939503,-0.011576043985991899,0.2038083022876208
2020-01-15,0.025753550958766237,-0.01012878799281137,-0.012435083603534612,0.21896307148245736
2020-01-16,0.026360885266971296,-0.010866290884743337,-0.011460145599054658,0.19720117801749504
2020-01-17,0.02625410375819172,-0.01060479107682275,-0.012786040976407866,0.2361222206604402
2020-01-20,0.02625410375819172,-0.01060479107682275,-0.012786040976407866,0.2361222206604402
2020-01-21,0.025681822547649703,-0.01007220426038119,-0.013857914737194955,0.24113970682060837
2020-01-22,0.025691763338041625,-0.010144834484631474,-0.01352636066982671,0.22671579867828406
2020-01-23,0.0250433722928317,-0.009346630895374077,-0.014098667494658403,0.23987871563621277
2020-01-24,0.02471391851573341,-0.00905424177990184,-0.01478382991280075,0.24123765154450671
2020-01-27,0.023800902875138873,-0.007998065294372953,-0.016686840998941063,0.25133998693040166
2020-01-28,0.02433799620515209,-0.008505787441600767,-0.016373944421137994,0.24896915012895313
2020-01-29,0.023753280024082474,-0.007936491508362531,-0.017565915739541985,0.25963437437092496
2020-01-30,0.023409377867942092,-0.007257973610193572,-0.019058287648664584,0.2858345721726516
2020-01-31,0.0228709113255123,-0.006875729265548811,-0.020641183531667363,0.3025952989853241
2020-02-03,0.023047314413617907,-0.0069983623224419145,-0.019742215076483254,0.29289063511911084
2020-02-04,0.02383568340459397,-0.007905430177148596,-0.018146830704844772,0.2777894485903477
2020-02-05,0.024490634276540947,-0.008604652914952885,-0.01759110130179016,0.27496921956980247
2020-02-06,0.02401466779247611,-0.007895456997490016,-0.01767605698621792,0.2822280647422812
2020-02-07,0.023497772564784743,-0.0074951328110117845,-0.018126051611282366,0.27961728292237636
2020-02-10,0.02311220271711266,-0.0069177014378066495,-0.019636318340307136,0.3048288866553999
2020-02-11,0.02351818528794634,-0.007530355580176702,-0.018367020882546926,0.2808519923844574
2020-02-12,0.023902193561300026,-0.007927660711170553,-0.017382084343216146,0.27395099077671875
2020-02-13,0.023643210159408564,-0.0075306547472651555,-0.017835200521519233,0.2796544472849147
2020-02-14,0.023210553111911926,-0.007038597822037596,-0.018000003602501823,0.2901226288352651
2020-02-17,0.023210553111911926,-0.007038597822037596,-0.018000003602501823,0.2901226288352651
2020-02-18,0.022738407371571463,-0.00650205244930832,-0.018514994651210454,0.2959261127218078
2020-02-19,0.022815834762990657,-0.006630479730603366,-0.01787010068397861,0.2916256105540294
2020-02-20,0.022368277990203078,-0.006146050069021025,-0.018765204464890696,0.2975690488579027
2020-02-21,0.02155995053645697,-0.005412792733815479,-0.01955241938445876,0.31204526261319593
2020-02-24,0.020829498944485363,-0.004768737514299475,-0.021754057037284922,0.34139351518449995
2020-02-25,0.020279563329601936,-0.004231866168925001,-0.022921571185959368,0.36095444145998284
2020-02-26,0.020143722020056255,-0.004117685359224511,-0.023731557634926598,0.39705862348940146
2020-02-27,0.0197186790559433,-0.004283537590134321,-0.02383239042222749,0.42276445192043216
2020-02-28,0.018161477789890763,-0.003999757409663711,-0.02741880680630354,0.48347795949609573
2020-03-02,0.018336231450453346,-0.005447040457603031,-0.026249847132456833,0.46340717589743713
2020-03-03,0.019133729256743004,-0.008717949369366875,-0.026076633008347977,0.38301588880578624
2020-03-04,0.019504106133567668,-0.010975892763659956,-0.02390355203121967,0.3648569812743892
2020-03-05,0.018349500436052546,-0.010977255919948636,-0.022549885667068535,0.35471617464591687
2020-03-06,0.014422331398482051,-0.008571461203208503,-0.016662062978883674,0.36983036636137534
2020-03-09,0.012320921220233904,-0.008295162540117779,-0.012037051427288087,0.2739519582275686
2020-03-10,0.0165019311544815,-0.011771382346729876,-0.011463680464492115,0.212491709062037
2020-03-11,0.01771811369783932,-0.013825772002319886,-0.002267581082543246,0.10558761563490199
2020-03-12,0.021857603454121525,-0.01835867102844377,-2.2100911582312272e-05,0.07982033983561113
2020-03-13,0.020576831471567438,-0.01750948625383947,0.0003513451852956037,0.1059130202895576
2020-03-16,0.02245682567236012,-0.0200501004974751,-0.00041810984305767153,0.06367312969426349
2020-03-17,0.020472908378577463,-0.018885406630100864,-2.706063747826581e-05,0.14810833359178086
2020-03-18,0.020020924977611678,-0.02000688355640142,-0.00085277584187032,0.2597708974232944
2020-03-19,0.021568987042877893,-0.02141632253990147,8.103403627976336e-05,0.1784300794575407
2020-03-20,0.01976721840452904,-0.01954960394970252,-0.00027896781756711175,0.1501630519539302
2020-03-23,0.018347028774275218,-0.018068655400845835,0.0004988682758822437,0.11172755023766257
2020-03-24,0.016699408903924996,-0.016280211722536922,-0.00025688124989826846,0.17492647314313245
2020-03-25,0.01746497658794603,-0.017376738648190046,0.0002748677797738038,0.17113506145350246
2020-03-26,0.017832165661782695,-0.017867059869941176,1.4867184130409603e-05,0.15201506748476373
2020-03-27,0.017499019998601196,-0.01745288550366095,-0.00017207057854299587,0.12271417543601679
2020-03-30,0.018457078568909692,-0.01773799294258732,-0.00857220511223015,0.16086872031273466
2020-03-31,0.019115509865280045,-0.01818929249379515,-0.01184664389472142,0.17884047708406733
2020-04-01,0.02115922969991058,-0.020404806854008806,-0.004985035187492806,0.09023570859572481
2020-04-02,0.019693210357812945,-0.01880414215770963,-0.006734139499813347,0.11289819989644767
2020-04-03,0.01868811954962523,-0.017725038327813924,-0.008282617620013958,0.13457668382385293
2020-04-06,0.019302728120638775,-0.018097151536324078,-0.002595106001661478,0.09772876418260203
2020-04-07,0.01845205482291794,-0.017257991675944002,-0.003603011480445679,0.12814856913286665
2020-04-08,0.017816597114433733,-0.015992547196210558,-0.012601982467530888,0.23052572476182498
2020-04-09,0.01735476301705813,-0.015010357839720111,-0.016973040961517655,0.2717500360427662
2020-04-10,0.01735476301705813,-0.015010357839720111,-0.016973040961517655,0.2717500360427662
2020-04-13,0.018066553526958337,-0.015779626869165515,-0.01596798145118699,0.25225246842425947
2020-04-14,0.018408723444249406,-0.016383163912445552,-0.016578995884734445,0.25121004361512506
2020-04-15,0.01771316725000937,-0.016162939344695836,-0.015493324884764093,0.2104829205284341
2020-04-16,0.016661302925165745,-0.015219730080071882,-0.013379475512744822,0.20705760515317628
2020-04-17,0.01728485802165314,-0.016049109205097455,-0.013589131883086693,0.21617964483198762
2020-04-20,0.01698007254372605,-0.015860534264551692,-0.012378956844535842,0.20090215774226874
2020-04-21,0.017009767317040056,-0.01598879868449438,-0.010716480172363117,0.1659822639043768
2020-04-22,0.01722887382386115,-0.016199795372204923,-0.010446951554697954,0.1759103982326408
2020-04-23,0.017099912476662194,-0.01610389764874202,-0.008712210607140496,0.1534782264542358
2020-04-24,0.01696899701964611,-0.01588495971990299,-0.009165593858200325,0.1559763416967326
2020-04-27,0.0175765306733539,-0.01656273903670847,-0.008336619204078272,0.1616477365090624
2020-04-28,0.01714320803640385,-0.01623236948985428,-0.009105239347827013,0.1610587660307803
2020-04-29,0.017642567866360648,-0.016657577075184494,-0.011065215034711336,0.17276531091196795
2020-04-30,6.673972385502342e-05,0.000689334036022834,0.05140075386880192,0.026953347910654443
2020-05-01,0.017957000436566155,-0.01692809993180544,-0.011804224214762968,0.1779261775114938
2020-05-04,0.01825233609939461,-0.01714683464870104,-0.013196147182557193,0.18509882695287033
2020-05-05,0.018471564534354296,-0.01737344329588014,-0.013656592696705109,0.1913788111293613
2020-05-06,0.0189228285213893,-0.017828901459457865,-0.015837517873169154,0.22723579471196736
2020-05-07,0.017859715615632335,-0.016701797720060522,-0.017176779491037842,0.22971176716604613
2020-05-08,0.018778914483226973,-0.017587173534339917,-0.017373858935112552,0.2312356819589152
2020-05-11,0.019307553123414298,-0.018157740199194267,-0.016553327349375407,0.2242799840532362
2020-05-12,0.01870283942615636,-0.017458850546403445,-0.016754256155218958,0.22488108873355545
2020-05-13,0.018834790444956572,-0.017613750847645417,-0.0171533655613715,0.20996405492323011
2020-05-14,0.018190177460138856,-0.01704562431308855,-0.01587199781927307,0.2043069661089613
2020-05-15,0.018262697774337987,-0.017105017274042556,-0.016511409889910723,0.21425482330027346
2020-05-18,0.019455201934770912,-0.018269852472535788,-0.016342612194191378,0.22163961459441334
2020-05-19,0.019714848190044872,-0.018550376861960795,-0.01723749258762469,0.21456322429355112
2020-05-20,0.01917934941868162,-0.018044312826980338,-0.017795470857284033,0.23297561302609474
2020-05-21,0.01924541621497125,-0.0181069953386254,-0.017188615947786652,0.22241978641179536
2020-05-22,0.019154361905757686,-0.0179536840146104,-0.016799319600624522,0.2096190068515508
2020-05-25,0.019154361905757686,-0.0179536840146104,-0.016799319600624522,0.2096190068515508
2020-05-26,0.019840675965534512,-0.018493881149345102,-0.01828975070810596,0.22104911353701498
2020-05-27,0.020294987685374754,-0.01884548409575482,-0.01899441145930069,0.2138725530679561
2020-05-28,0.020099559068458745,-0.018489019420633725,-0.020607243122410922,0.2417819799475305
2020-05-29,0.019603233520599016,-0.01802500052488641,-0.020691179086987206,0.23624348502516035
2020-06-01,0.02049864303336632,-0.018962223089516488,-0.021601109209377994,0.23132428126453758
2020-06-02,0.02062444973435337,-0.01905693020136437,-0.02139066242873849,0.23294948884740768
2020-06-03,0.021162117595087553,-0.019612588714750672,-0.02042405107422271,0.24125666000334745
2020-06-04,0.021361050491321115,-0.01980351360663664,-0.02130577608280273,0.26313216963087244
2020-06-05,0.02160779460571461,-0.020098714857724104,-0.020474096806780293,0.28229858626676196
2020-06-08,0.021378996143728603,-0.01967333020059096,-0.020783946381267165,0.27809621382216543
2020-06-09,0.02060670899302816,-0.01877890021182407,-0.021755572363513387,0.2882623549858798
2020-06-10,0.020686050791612745,-0.01893378252321226,-0.022515119326587202,0.2614222766044659
2020-06-11,0.01969988591772843,-0.017982816479190068,-0.02003149258203222,0.2294433553704598
2020-06-12,0.01968603258549401,-0.01798345527697607,-0.02055177186302935,0.2514344940995776
2020-06-15,0.019592473584349842,-0.01776542214944509,-0.02108860693698182,0.2582461519360909
2020-06-16,0.021109446468018624,-0.019362273814024004,-0.021785902603214873,0.2440112249711131
2020-06-17,0.02088296159975418,-0.019178955323143985,-0.021642389502053556,0.24511718627179427
2020-06-18,0.020215621068752524,-0.018594459902177514,-0.020314990878312775,0.2373676989444847
2020-06-19,0.020412813566837974,-0.018857267917767484,-0.02033580780434849,0.23050922165114462
2020-06-22,0.019893661611249468,-0.01824199661151956,-0.020362732084702625,0.24493511005933832
2020-06-23,0.020450579183959126,-0.018880041863324735,-0.02083414454098945,0.24056354307841016
2020-06-24,0.02002252889044994,-0.01855292451713085,-0.01964939578809808,0.22907411027747593
2020-06-25,0.019533633997413966,-0.01794162911870946,-0.0201801817787572,0.24325025656960972
2020-06-26,0.01913607252842307,-0.01764398653586223,-0.019542748685837528,0.23083081014563286
2020-06-29,0.01952132404754883,-0.017996357823946842,-0.02085568766541815,0.23294336956320635
2020-06-30,0.01940350173510664,-0.017716409875514504,-0.0216128698009686,0.24949864768723126
2020-07-01,0.019449967031520334,-0.017931497170809215,-0.02054404700952265,0.2500003998262696
2020-07-02,0.019582802221636986,-0.018026118375969315,-0.021346194621418724,0.25052162459134636
2020-07-03,0.019582802221636986,-0.018026118375969315,-0.021346194621418724,0.25052162459134636
2020-07-06,0.01984690130517653,-0.018325128296140025,-0.021138779979515233,0.2464374933692287
2020-07-07,0.01904255215727797,-0.017501511183758714,-0.020340563379202044,0.24147299770513608
2020-07-08,0.0189801233674715,-0.017478775901210525,-0.02015469719347085,0.2472906788934623
2020-07-09,0.018325592693326596,-0.016936043866695814,-0.018875787933962326,0.23228591369087903
2020-07-10,0.018066507463847525,-0.016742977590093147,-0.018367637121598692,0.2468139732609111
2020-07-13,0.018238565760611447,-0.016842814170597787,-0.01854659845192141,0.23919434757088442
2020-07-14,0.017713363304767023,-0.016266868948004557,-0.01874719657970079,0.24884866440085432
2020-07-15,0.01810333635925364,-0.016569623150180172,-0.019656841551538875,0.2514094124082609
2020-07-16,0.01805247447401339,-0.01676650115291209,-0.018700712743496398,0.23900642050390467
2020-07-17,0.018131150667695932,-0.016890657328242128,-0.018842226492278347,0.24669190648769088
2020-07-20,0.01826129310720366,-0.016944031818392054,-0.018611703210397734,0.23472441508860914
2020-07-21,0.018260556261740103,-0.01700360839218908,-0.018995760933002637,0.23412383199673034
2020-07-22,0.017875051660010383,-0.01660592307869282,-0.01871239317766431,0.23847959546726705
2020-07-23,0.017150159874792972,-0.01594709767732713,-0.017282873105771562,0.2332026761823552
2020-07-24,0.016955343321068284,-0.015706754866151407,-0.017239354174204285,0.2373162376282353
2020-07-27,0.016901948540772694,-0.01570180643056434,-0.016818766235367214,0.24672158052475016
2020-07-28,0.00203773218814556,-0.0014346442270337205,0.05720110257569933,0.019720424745904783
2020-07-29,0.026411349126656467,-0.025865741783404724,0.01930584418300867,0.02524044156442054
2020-07-30,0.01658452336176485,-0.015504481062249963,-0.018019662914094087,0.24155716331738128
2020-07-31,0.016529376519450995,-0.015454870498130399,-0.018847970062461163,0.25086948967716627
2020-08-03,0.017058131711784913,-0.01593292144463523,-0.019063517442946657,0.2444052966781003
2020-08-04,0.01702527006233628,-0.015879529576331108,-0.019377879207368137,0.2291184837162169
2020-08-05,0.017102580758018272,-0.01599957203303438,-0.018818506484346326,0.23640468369400938
2020-08-06,0.01677800421594195,-0.01570404224764275,-0.01826720053425288,0.23620997391616586
2020-08-07,0.017217254556279888,-0.016101414038914394,-0.01823580225252234,0.2329793731553233
2020-08-10,0.01734176118843675,-0.01614199337995588,-0.018613174943010492,0.24116058411891358
2020-08-11,0.018328677503406027,-0.017212088326692108,-0.018111637417110516,0.23115444332083998
2020-08-12,0.018476688713606866,-0.017404476652784388,-0.018310517611491876,0.24976518620417235
2020-08-13,0.01919020004691052,-0.018147062116839165,-0.01878714373315108,0.24831065598797197
2020-08-14,0.019615617954687505,-0.018494320870069813,-0.02064543122633209,0.25504346391494415
2020-08-17,0.019575899648816057,-0.01847056226177047,-0.02026335965757316,0.24503790687747776
2020-08-18,0.019347771911401142,-0.01826957679605353,-0.020074925127115947,0.23981822885212195
2020-08-19,0.019576848589609213,-0.018491211802369845,-0.020456695485718157,0.24574585350910416
2020-08-20,0.01898240959426884,-0.017816071177576123,-0.020806003445455003,0.25007272680432596
2020-08-21,0.01883889003728839,-0.017796941399723442,-0.01900614234247311,0.23264190675709379
2020-08-24,0.018482642672732547,-0.017286665070020298,-0.019320067504038967,0.24738147707368208
2020-08-25,0.01882965138283436,-0.01771612364540684,-0.019452927198792144,0.25460030213232043
2020-08-26,0.0192367778935579,-0.018123580678964517,-0.02005894935140195,0.25266644654081694
2020-08-27,0.020327214049498596,-0.019194756698471854,-0.021224852624502785,0.2575285544134804
2020-08-28,0.020591019483835214,-0.01942987463097628,-0.02307410645169237,0.26716705611417957
2020-08-31,0.02023423144395054,-0.01903003262321992,-0.02265185221812807,0.26374749047788004
2020-09-01,0.019562075427647957,-0.018272967735890402,-0.022522710663433695,0.26134881721472725
2020-09-02,0.01893932548312483,-0.017656015111933168,-0.02112399680805486,0.25462559059090795
2020-09-03,0.018525919736116222,-0.017276419211423838,-0.02099590148442478,0.25342060444294356
2020-09-04,0.01976378459027178,-0.018577177464550756,-0.021393362205253154,0.26342146922728565
2020-09-07,0.01976378459027178,-0.018577177464550756,-0.021393362205253154,0.26342146922728565
2020-09-08,0.019621690986595507,-0.018221075468472483,-0.021970503054107728,0.25777197486205156
2020-09-09,0.019780608876489116,-0.0184133586363414,-0.022409447216450544,0.2662449406843339
2020-09-10,0.019831086642398674,-0.018498071500207453,-0.02220212332415427,0.2523135106121481
2020-09-11,0.019614968376233242,-0.01832991130719075,-0.022292997268158324,0.25613766508135094
2020-09-14,0.01956627937215357,-0.018262526553228863,-0.021878228142656515,0.2554754334333831
2020-09-15,0.019715377210413117,-0.018493828535439856,-0.02180009824018558,0.25244598095205595
2020-09-16,0.019962982438136913,-0.018772572300406947,-0.021999858796499655,0.25403615846192007
2020-09-17,0.019582172919146094,-0.018474120950171716,-0.021559091024852296,0.25909747601969835
2020-09-18,0.0198400691702536,-0.018666804363340207,-0.021762507310884832,0.2587923499712995
2020-09-21,0.01979393305682281,-0.018659960615716,-0.021670243388081527,0.25138108972082956
2020-09-22,0.01949484931692831,-0.018376266562933185,-0.021663519787285555,0.25796022430540466
2020-09-23,0.019506307297935607,-0.018353086672509743,-0.021425871647356563,0.25520878536846503
2020-09-24,0.019282760936018543,-0.01819498066787442,-0.02079539777270865,0.2511858900447429
2020-09-25,0.01933125919930908,-0.018220519684616163,-0.02156534598698291,0.2548908312849353
2020-09-28,0.01964061498511232,-0.018462802871651085,-0.02167555042458549,0.25062405774739194
2020-09-29,0.019476742148815365,-0.01840893688917767,-0.022188033379880047,0.25601327948104846
2020-09-30,0.009398112631800709,-0.009066066928218323,0.05925275864838087,0.020861061921274297
2020-10-01,0.020186766235250488,-0.019111687169997067,-0.021882539189621943,0.24611498274804539
2020-10-02,0.020335726816882657,-0.01918881407114828,-0.02253987334960407,0.2554854795434989
2020-10-05,0.021051054831976192,-0.019948240175651305,-0.02255771758532982,0.2684969753976901
2020-10-06,0.021142584112339095,-0.02004234663466167,-0.02271696632254939,0.26151860824743817
2020-10-07,0.021553174545312036,-0.020486925157268163,-0.022028542040496226,0.26029702181258524
2020-10-08,0.021080632361475917,-0.01996115782531178,-0.022878908529660076,0.2696924890239703
2020-10-09,0.021319907145979977,-0.02013366528760852,-0.022148590832692286,0.25820585132953794
2020-10-12,0.021319907145979977,-0.02013366528760852,-0.022148590832692286,0.25820585132953794
2020-10-13,0.020747220773986497,-0.019582178599729865,-0.02194389773591748,0.2541612089129961
2020-10-14,0.020349272438348796,-0.01908534669745303,-0.02240386383124405,0.2634957458432799
2020-10-15,0.0205392167094625,-0.019339365846877343,-0.022291412803162904,0.2632038583210706
2020-10-16,0.020318282523002395,-0.019136402695332372,-0.022253813361968775,0.2736755591576843
2020-10-19,0.020794151692583446,-0.019660670754830023,-0.0218063954014615,0.2643378287983654
2020-10-20,0.021304016809132718,-0.020196647662982105,-0.022844917476849892,0.27444433272759916
2020-10-21,0.021490396676093412,-0.02039072153685343,-0.022939764592074138,0.2788579474791231
2020-10-22,0.021898645352862806,-0.02083976218821516,-0.022858860644154606,0.28216742648660736
2020-10-23,0.021672525098580926,-0.020650019045636795,-0.02199487705882919,0.27293921549772415
2020-10-26,0.02103934409706223,-0.019897653932791578,-0.02271456322745905,0.28122687247561357
2020-10-27,0.020981062874154945,-0.019939840920818023,-0.021821679411158302,0.2667349703770749
2020-10-28,0.02087668401840163,-0.019863588253064758,-0.02156405228121205,0.26644092269996894
2020-10-29,0.021137609228833884,-0.02016853239589979,-0.021835636261133756,0.2849823451468803
2020-10-30,0.02127716619646473,-0.02020722236828709,-0.02331244883347731,0.3070609513073977
2020-11-02,0.021073724170711187,-0.020002599318132284,-0.022393968882720616,0.2984312906194668
2020-11-03,0.021412770540104053,-0.02025913699667337,-0.0227784393242818,0.3017043390441293
2020-11-04,0.020666479224915893,-0.01961318628781361,-0.022268705070298947,0.275002686165546
2020-11-05,0.02027646279244353,-0.01917768717431665,-0.02214771070198315,0.28512714758596663
2020-11-06,0.021038748731940123,-0.01992171210656213,-0.022133057117966252,0.2804891429193327
2020-11-09,0.02195535690238867,-0.02081622918471227,-0.023207078708272825,0.31726828285906583
2020-11-10,0.022185981460429827,-0.021160181242015717,-0.022425679908812536,0.31210336632467145
2020-11-11,0.022185981460429827,-0.021160181242015717,-0.022425679908812536,0.31210336632467145
2020-11-12,0.021223760117862606,-0.020156186018265163,-0.02175986555204811,0.29262753371481226
2020-11-13,0.021220161282860975,-0.020195135442063056,-0.021778551906008407,0.29800342362828713
2020-11-16,0.021376547512006374,-0.020351560454511097,-0.021416204764478395,0.2944530677620175
2020-11-17,0.021038180526191014,-0.020091616022676697,-0.02107541824992041,0.2865201971851289
2020-11-18,0.02087288493383972,-0.019955230984481497,-0.02152150879731995,0.30182483428807194
2020-11-19,0.02040445143528584,-0.01954701767513875,-0.020227381154313526,0.2928232812104126
2020-11-20,0.01959888170692852,-0.01868244206802498,-0.020121319173608026,0.3034305443920713
2020-11-23,0.019811554212060434,-0.018953102191835026,-0.020440276398417702,0.31296991553881554
2020-11-24,0.02041537258305674,-0.019444714204498066,-0.02144989062364122,0.31252933191152255
2020-11-25,0.020774479824858874,-0.019879214585637673,-0.021413672467213145,0.3033597067475587
2020-11-26,0.020774479824858874,-0.019879214585637673,-0.021413672467213145,0.3033597067475587
2020-11-27,0.02025192384904747,-0.019225426164526334,-0.021540246288599282,0.30083394672362307
2020-11-30,0.020422982881585772,-0.019486995058156348,-0.021667172804804555,0.29997673271736197
2020-12-01,0.02115956208186879,-0.020228763118518105,-0.021927364441118327,0.3141379136782895
2020-12-02,0.02161893292587898,-0.020652932085623295,-0.023222492163604936,0.3237355442168153
2020-12-03,0.021267659079049518,-0.020338191602450213,-0.022894472269920297,0.31933577418626596
2020-12-04,0.021962488211982704,-0.020966631839305472,-0.02411745243222208,0.32994970824414277
2020-12-07,0.02147939895790665,-0.02041401705682298,-0.02450235010969999,0.33461652409472786
2020-12-08,0.021286764594427045,-0.020277894498900457,-0.023859636219110626,0.32521706316754395
2020-12-09,0.021405293841710547,-0.020496444604555516,-0.02320661278576432,0.3272769816101985
2020-12-10,0.020956995251485252,-0.02002864000691177,-0.0231902074624822,0.3267989015357427
2020-12-11,0.020664974330051333,-0.019668503821702026,-0.024082096856515182,0.33613538583711977
2020-12-14,0.020783552297702186,-0.01978778539811058,-0.02401429366348891,0.33188772188157445
2020-12-15,0.020946326465831822,-0.019978447749696576,-0.024634809266407348,0.3410993251340647
2020-12-16,0.021152297526772678,-0.020087836241540653,-0.024780781520797407,0.3355254530587195
2020-12-17,0.021249507576137448,-0.02022454766835344,-0.02473477467734408,0.3404817617537637
2020-12-18,0.021500462483384424,-0.020486505157183095,-0.024938854388259414,0.3405043495638939
2020-12-21,0.0008554649041187612,-0.0009125562835882214,0.06380607010334997,0.033805531311623484
2020-12-22,0.020925636156152876,-0.01988201712620639,-0.02473856001118347,0.34294256107422477
2020-12-23,0.02144943259799164,-0.020401161939895218,-0.025391683120647,0.34742553573274493
2020-12-24,0.020922647464000278,-0.019758921661035805,-0.02531579476220879,0.3536286623808958
2020-12-25,0.020922647464000278,-0.019758921661035805,-0.02531579476220879,0.3536286623808958
2020-12-28,0.02107843597522869,-0.019785422994608077,-0.025563091252696662,0.34881606574244256
2020-12-29,0.02113029503126276,-0.019879545037647044,-0.0256597918805885,0.3500790641285214
2020-12-30,0.021059590418115694,-0.020057447033797512,-0.02453975675709619,0.3400719058212961
2020-12-31,0.020882963857870574,-0.019771911774897684,-0.024935259118281015,0.3459977792429632
2021-01-01,0.020882963857870574,-0.019771911774897684,-0.024935259118281015,0.3459977792429632
2021-01-04,0.021031394693189865,-0.01983850546579872,-0.02594972884379662,0.35117587602155226
2021-01-05,0.021495600405626657,-0.020383836833758755,-0.025688894758199365,0.34639632685285116
2021-01-06,0.02266392317694384,-0.02151443494213367,-0.02674521142051716,0.35785741425060885
2021-01-07,0.02295942160539876,-0.02181753698826412,-0.027011534309634547,0.3693633605609982
2021-01-08,0.022999268282259292,-0.021936262500808053,-0.027030819760051276,0.38652513754871837
2021-01-11,0.022933684154060767,-0.02174415661400409,-0.027950189656809846,0.4060863007842727
2021-01-12,0.02296190438988097,-0.021771144073180856,-0.027753648828905735,0.40206544503956976
2021-01-13,0.022374160916800015,-0.021175904299918762,-0.02671668261839878,0.3911524626067159
2021-01-14,0.023123062765962602,-0.021955786381445488,-0.027613417629145147,0.39353539899790363
2021-01-15,0.022952794551507345,-0.021762524274231764,-0.02812732680710799,0.3867918833210656
2021-01-18,0.022952794551507345,-0.021762524274231764,-0.02812732680710799,0.3867918833210656
2021-01-19,0.022901116987786407,-0.021756053269046956,-0.027433773767692387,0.37802236414087714
2021-01-20,0.02282674619379491,-0.0216517297911008,-0.028084135920038562,0.3870950524256917
2021-01-21,0.02325027788214209,-0.022090606821575903,-0.02868604915180815,0.3868491325046676
2021-01-22,0.02310133826855728,-0.02197500150990761,-0.028175673087476094,0.3783581318393988
2021-01-25,0.022565403997551345,-0.02142550080719063,-0.02766850231817903,0.3708868184775731
2021-01-26,0.02255133344583144,-0.021599728603734162,-0.02725995033426288,0.37087345677851286
2021-01-27,0.022559464088740346,-0.021581267263427815,-0.027034267626075963,0.361561735664322
2021-01-28,0.022632140873755424,-0.02169049667015985,-0.02755791768617435,0.3777407698897545
2021-01-29,0.02324300969688444,-0.022239861413631913,-0.028572434090675954,0.38665801914241915
2021-02-01,0.02301625726209526,-0.02198687585990591,-0.02881443977335351,0.38461419950733944
2021-02-02,0.023270827215524422,-0.02234941487209398,-0.028639683298218175,0.3896833491571613
2021-02-03,0.02389899584387038,-0.023194166400299972,-0.028674874487670064,0.38426992108092045
2021-02-04,0.024108658030237127,-0.02338063357012942,-0.029291990062433403,0.3848678575401942
2021-02-05,0.024520750241796084,-0.023893460760802013,-0.03003290340446391,0.39424992062363134
2021-02-08,0.024316364600062302,-0.023538293543884817,-0.02971050108899043,0.39509257178868035
2021-02-09,0.02425569537403513,-0.02348646352880879,-0.029752938247178742,0.3964246603419817
2021-02-10,0.023970683827567375,-0.023131538025546145,-0.02943001306670128,0.388711307100402
2021-02-11,0.02427967718078023,-0.023447433176319515,-0.029760329453921652,0.38669809723734044
2021-02-12,0.025028885474440616,-0.024363714152094786,-0.030172485937522423,0.38943347913393506
2021-02-15,0.025028885474440616,-0.024363714152094786,-0.030172485937522423,0.38943347913393506
2021-02-16,0.025545805967777887,-0.024826990970020953,-0.03062427701460468,0.4150709273885525
2021-02-17,0.025286396088303766,-0.02450154465258827,-0.03145315949196301,0.42981006349911416
2021-02-18,0.02549967237932182,-0.02484334635481057,-0.03143430094917319,0.4233697997367042
2021-02-19,0.02618680558221425,-0.025396950088063964,-0.032626968413314285,0.43170306886371623
2021-02-22,0.026735513048352366,-0.026045795462206665,-0.033275634440140395,0.4340352135233315
2021-02-23,0.027125211910636757,-0.026365984433681548,-0.03346873766441391,0.42119767821011883
2021-02-24,0.027528632638254922,-0.026856426817753132,-0.03307556579523674,0.41566209976822865
2021-02-25,0.028006323318778434,-0.02722721313953856,-0.03366954897867527,0.48684932829439237
2021-02-26,0.025997058575131685,-0.025196782814203688,-0.03221066663384493,0.4977174073362383
2021-03-01,0.02692664596635981,-0.026053129881890288,-0.0335409793206191,0.4710115572030834
2021-03-02,0.02687915069072552,-0.026060408250981073,-0.033229127025062595,0.45551700413750174
2021-03-03,0.02702369457893539,-0.026122131602861157,-0.03348313984105865,0.47620791339247776
2021-03-04,0.02744745291637881,-0.0266152104142285,-0.034089451190030505,0.4974911032548819
2021-03-05,0.027168404741798238,-0.026244343229968464,-0.03452044764646139,0.5195603777154989
2021-03-08,0.027204019016093803,-0.026301247706410322,-0.033998343465197395,0.5355339403455105
